                1467                   5                  83                   2
                1468                   7                  61                   1
                1469                   0                  22                   1
                1470                   6                  63                   2
                1471                   3                  46                   1
                1472                   3                  83                   2
                1473                   4                  38                   2
                1474                   5                  80                   1
                1475                   2                  58                   2
                1476                   0                  52                   2
                1477                   2                  31                   2
                1478                   4                  34                   1
                1479                   1                  31                   2
                1480                   2                  63                   1
                1481                   0                  57                   2
                1482                   2                  45                   1
                1483                   2                  60                   1
                1484                   2                  67                   2
                1485                   0                  63                   1
                1486                   4                  50                   1
                1487                   2                  29                   1
                1488                   1                  23                   2
                1489                   5                  59                   1
                1490                   2                  38                   2
                1491                   0                  32                   2
                1492                   0                  32                   1
                1493                   0                  48                   1
                1494                   0                  64                   2
                1495                   0                  30                   2
                1496                   1                  25                   2
                1497                   4                  48                   2
                1498                   2                  29                   2
                1499                   0                  23                   1
                1500                   0                  44                   1
                1501                   2                  55                   2
                1502                   0                  25                   1
                1503                   2                  59                   1
                1504                   1                  60                   1
                1505                   1                  53                   2
                1506                   0                  46                   1
                1507                   3                  86                   2
                1508                   0                  29                   2
                1509                   2                  70                   2
                1510                   3                  50                   2
                1511                   5                  79                   2
                1512                   0                  29                   1
                1513                   4                  50                   2
                1514                   0                  61                   1
                1515                   0                  23                   2
                1516                   0                  21                   2
                1517                   1                  29                   2
                1518                   3                  80                   2
                1519                   0                  25                   2
                1520                   3                  71                   2
                1521                   2                  68                   2
                1522                   0                  55                   1
                1523                   2                  47                   1
                1524                   4                  64                   1
                1525                   2                  73                   2
                1526                   2                  80                   2
                1527                   1                  57                   2
                1528                   0                  55                   2
                1529                   6                  86                   2
                1530                   0                  47                   1
                1531                   2                  52                   1
                1532                   3                  61                   2
                1533                   0                  34                   1
                1534                   0                  65                   1
                1535                   2                  69                   2
                1536                   2                  53                   1
                1537                   0                  64                   2
                1538                   2                  68                   1
                1539                   3                  66                   2
                1540                   0                  43                   1
                1541                   2                  21                   2
                1542                   2                  60                   2
                1543                   1                  46                   2
                1544                   0                  23                   1
                1545                   2                  33                   1
                1546                   2                  66                   1
                1547                   3                  43                   2
                1548                   3                  40                   2
                1549                   0                  59                   2
                1550                   1                  66                   1
                1551                   4                  42                   2
                1552                   1                  54                   1
                1553                   0                  24                   1
                1554                   1                  36                   2
                1555                   0                  52                   1
                1556                   1                  26                   1
                1557                   0                  64                   2
                1558                   3                  77                   1
                1559                   2                  63                   2
                1560                   3                  58                   1
                1561                   0                  76                   2
                1562                   5                  68                   1
                1563                   2                  89                   2
                1564                   0                  20                   2
                1565                   2                  63                   2
                1566                   0                  57                   2
                1567                   4                  66                   2
                1568                   1                  63                   2
                1569                   2                  75                   1
                1570                   1                  66                   2
                1571                   2                  53                   1
                1572                   1                  49                   2
                1573                   1                  57                   1
                1574                   2                  41                   2
                1575                   0                  42                   2
                1576                   0                  38                   1
                1577                   4                  34                   1
                1578                   2                  72                   1
                1579                   3                  39                   2
                1580                   2                  38                   2
                1581                   3                  55                   1
                1582                   4                  85                   1
                1583                   0                  32                   1
                1584                   3                  42                   2
                1585                   0                  35                   1
                1586                   0                  33                   2
                1587                   2                  32                   2
                1588                   0                  67                   2
                1589                   0                  28                   1
                1590                   7                  59                   2
                1591                   1                  57                   1
                1592                   1                  51                   1
                1593                   2                  66                   2
                1594                   1                  35                   1
                1595                   1                  28                   2
                1596                   2                  52                   2
                1597                   2                  89                   1
                1598                   3                  69                   2
                1599                   2                  55                   1
                1600                   3                  48                   1
                1601                   2                  67                   2
                1602                   3                  36                   2
                1603                   2                  66                   2
                1604                   1                  31                   2
                1605                   2                  57                   2
                1606                   0                  48                   2
                1607                   3                  35                   2
                1608                   1                  59                   2
                1609                   3                  59                   1
                1610                   3                  35                   2
                1611                   3                  52                   2
                1612                   2                  37                   1
                1613                   0                  35                   1
                1614                   2                  61                   1
                1615                   1                  67                   2
                1616                   3                  80                   2
                1617                   1                  30                   1
                1618                   0                  56                   2
                1619                   0                  20                   1
                1620                   2                  53                   2
                1621                   0                  31                   2
                1622                   2                  51                   2
                1623                   3                  29                   2
                1624                   3                  80                   1
                1625                   2                  67                   2
                1626                   0                  61                   2
                1627                   5                  58                   2
                1628                   0                  19                   2
                1629                   0                  19                   2
                1630                   0                  25                   1
                1631                   4                  34                   2
                1632                   5                  37                   2
                1633                   4                  78                   1
                1634                   0                  62                   1
                1635                   2                  30                   2
                1636                   2                  65                   2
                1637                   1                  45                   2
                1638                   0                  65                   1
                1639                   3                  68                   2
                1640                   1                  37                   1
                1641                   2                  63                   1
                1642                   2                  59                   1
                1643                   2                  80                   1
                1644                   1                  29                   2
                1645                   2                  57                   2
                1646                   3                  73                   2
                1647                   3                  75                   1
                1648                   2                  74                   1
                1649                   3                  86                   2
                1650                   2                  81                   2
                1651                   3                  69                   2
                1652                   2                  59                   2
                1653                   3                  59                   1
                1654                   5                  68                   1
                1655                   2                  28                   2
                1656                   2                  62                   1
                1657                   0                  30                   2
                1658                   2                  30                   2
                1659                   2                  52                   1
                1660                   3                  50                   2
                1661                   1                  62                   1
                1662                   1                  46                   2
                1663                   2                  43                   2
                1664                   0                  27                   1
                1665                   3                  36                   1
                1666                   0                  26                   1
                1667                   3                  50                   2
                1668                   0                  23                   1
                1669                   0                  27                   1
                1670                   0                  21                   2
                1671                   0                  23                   2
                1672                   2                  67                   2
                1673                   0                  36                   2
                1674                   0                  28                   1
                1675                   0                  39                   2
                1676                   1                  47                   2
                1677                   1                  30                   2
                1678                   1                  52                   1
                1679                   1                  60                   2
                1680                   0                  66                   1
                1681                   1                  60                   1
                1682                   0                  31                   2
                1683                   2                  68                   2
                1684                   2                  66                   1
                1685                   1                  38                   1
                1686                   6                  81                   1
                1687                   1                  56                   2
                1688                   1                  42                   1
                1689                   2                  73                   2
                1690                   0                  24                   2
                1691                   0                  26                   2
                1692                   2                  50                   2
                1693                   0                  19                   2
                1694                   1                  31                   2
                1695                   5                  74                   2
                1696                   2                  60                   2
                1697                   2                  84                   2
                1698                   2                  33                   2
                1699                   3                  40                   2
                1700                   4                  59                   2
                1701                   0                  19                   1
                1702                   2                  61                   1
                1703                   1                  48                   2
                1704                   3                  54                   2
                1705                   3                  41                   2
                1706                   3                  34                   1
                1707                   1                  19                   2
                1708                   2                  51                   1
                1709                   0                  32                   2
                1710                   2                  64                   1
                1711                   3                  41                   1
                1712                   0                  80                   2
                1713                   3                  36                   2
                1714                   0                  28                   1
                1715                   2                  41                   2
                1716                   0                  46                   1
                1717                   1                  45                   2
                1718                   3                  35                   2
                1719                   5                  51                   2
                1720                   1                  76                   1
                1721                   1                  26                   2
                1722                   2                  31                   2
                1723                   2                  62                   1
                1724                   0                  19                   1
                1725                   0                  18                   2
                1726                   1                  55                   2
                1727                   2                  52                   2
                1728                   4                  59                   1
                1729                   2                  67                   2
                1730                   0                  31                   2
                1731                   0                  58                   1
                1732                   1                  58                   1
                1733                   7                  83                   2
                1734                   4                  76                   2
                1735                   2                  27                   2
                1736                   2                  72                   1
                1737                   2                  58                   2
                1738                   0                  19                   1
                1739                   1                  69                   2
                1740                   0                  52                   2
                1741                   1                  65                   2
                1742                   0                  63                   1
                1743                   2                  49                   1
                1744                   3                  76                   1
                1745                   4                  65                   1
                1746                   0                  28                   1
                1747                   3                  82                   2
                1748                   0                  49                   1
                1749                   1                  33                   1
                1750                   0                  60                   1
                1751                   2                  69                   2
                1752                   6                  39                   2
                1753                   4                  37                   2
                1754                   1                  44                   2
                1755                   3                  36                   2
                1756                   7                  43                   1
                1757                   0                  44                   1
                1758                   0                  66                   2
                1759                   1                  75                   2
                1760                   2                  73                   2
                1761                   2                  61                   1
                1762                   1                  58                   1
                1763                   1                  37                   2
                1764                   8                  30                   1
                1765                   2                  44                   2
                1766                   1                  48                   1
                1767                   4                  57                   2
                1768                   2                  47                   1
                1769                   8                  67                   1
                1770                   1                  70                   2
                1771                   2                  69                   2
                1772                   4                  38                   2
                1773                   0                  25                   2
                1774                   1                  39                   2
                1775                   0                  55                   2
                1776                   0                  27                   1
                1777                   0                  21                   2
                1778                   3                  59                   2
                1779                   3                  61                   2
                1780                   1                  58                   2
                1781                   0                  52                   1
                1782                   1                  61                   2
                1783                   1                  63                   2
                1784                   4                  86                   1
                1785                   3                  82                   2
                1786                   1                  32                   1
                1787                   5                  50                   1
                1788                   2                  55                   2
                1789                   4                  38                   1
                1790                   2                  39                   2
                1791                   0                  19                   1
                1792                   1                  45                   2
                1793                   2                  23                   1
                1794                   0                  73                   2
                1795                   9                  50                   2
                1796                   1                  67                   2
                1797                   0                  37                   2
                1798                   0                  40                   2
                1799                   0                  41                   1
                1800                   2                  65                   1
                1801                   1                  57                   1
                1802                   2                  37                   1
                1803                   2                  86                   1
                1804                   2                  67                   2
                1805                   3                  80                   1
                1806                   0                  49                   2
                1807                   0                  32                   1
                1808                   0                  33                   2
                1809                   2                  56                   2
                1810                   1                  61                   2
                1811                   2                  80                   1
                1812                   2                  48                   1
                1813                   3                  65                   1
                1814                   2                  61                   1
                1815                   2                  73                   2
                1816                   3                  57                   1
                1817                   2                  71                   2
                1818                   2                  58                   2
                1819                   3                  78                   1
                1820                   2                  74                   1
                1821                   1                  52                   2
                1822                   4                  56                   1
                1823                   0                  48                   2
                1824                   1                  61                   1
                1825                   0                  50                   1
                1826                   0                  25                   1
                1827                   3                  36                   2
                1828                   4                  45                   2
                1829                   2                  53                   2
                1830                   2                  28                   1
                1831                   1                  89                   2
                1832                   6                  89                   1
                1833                   3                  62                   2
                1834                   2                  52                   2
                1835                   4                  43                   1
                1836                   5                  74                   2
                1837                   3                  61                   1
                1838                   1                  37                   2
                1839                   3                  45                   1
                1840                   4                  36                   2
                1841                   2                  77                   2
                1842                   2                  57                   1
                1843                   3                  40                   2
                1844                   2                  53                   2
                1845                   2                  66                   2
                1846                   3                  44                   1
                1847                   1                  49                   1
                1848                   2                  67                   1
                1849                   2                  27                   2
                1850                   1                  24                   1
                1851                   1                  44                   2
                1852                   2                  35                   2
                1853                   0                  39                   2
                1854                   3                  79                   1
                1855                   0                  22                   2
                1856                   1                  70                   1
                1857                   0                  33                   1
                1858                   2                  52                   2
                1859                   0                  71                   2
                1860                   5                  78                   2
                1861                   3                  42                   2
                1862                   2                  57                   2
                1863                   3                  76                   1
                1864                   2                  62                   2
                1865                   0                  73                   2
                1866                   2                  51                   2
                1867                   2                  58                   2
                1868                   3                  71                   2
                1869                   1                  64                   2
                1870                   1                  29                   2
                1871                   5                  85                   2
                1872                   3                  36                   1
                1873                   2                  62                   1
                1874                   3                  38                   1
                1875                   3                  80                   2
                1876                   2                  69                   2
                1877                   3                  66                   1
                1878                   4                  58                   2
                1879                   1                  75                   2
                1880                   2                  65                   1
                1881                   1                  72                   1
                1882                   2                  73                   2
                1883                   1                  68                   1
                1884                   2                  75                   2
                1885                   2                  56                   1
                1886                   2                  54                   2
                1887                   4                  79                   2
                1888                   0                  71                   2
                1889                   1                  53                   1
                1890                   0                  39                   1
                1891                   3                  49                   2
                1892                   0                  22                   2
                1893                   2                  43                   1
                1894                   0                  20                   2
                1895                   2                  76                   1
                1896                   3                  70                   2
                1897                   3                  69                   1
                1898                   0                  27                   1
                1899                   0                  52                   1
                1900                   0                  29                   1
                1901                   3                  38                   2
                1902                   1                  63                   2
                1903                   0                  46                   1
                1904                   4                  35                   2
                1905                   3                  44                   2
                1906                   4                  41                   2
                1907                   1                  53                   2
                1908                   0                  65                   2
                1909                   0                  25                   2
                1910                   3                  24                   2
                1911                   2                  54                   2
                1912                   0                  42                   1
                1913                   2                  58                   1
                1914                   4                  66                   1
                1915                   1                  48                   1
                1916                   3                  39                   2
                1917                   0                  47                   2
                1918                   2                  28                   1
                1919                   1                  28                   2
                1920                   2                  76                   2
                1921                   6                  58                   1
                1922                   1                  35                   2
                1923                   3                  54                   2
                1924                   1                  55                   1
                1925                   4                  85                   2
                1926                   2                  72                   1
                1927                   2                  78                   2
                1928                   2                  67                   2
                1929                   2                  55                   2
                1930                   0                  51                   1
                1931                   3                  55                   1
                1932                   2                  25                   2
                1933                   2                  64                   2
                1934                   1                  58                   1
                1935                   0                  22                   2
                1936                   3                  62                   1
                1937                   3                  43                   1
                1938                   2                  62                   1
                1939                   3                  39                   2
                1940                   2                  79                   2
                1941                   0                  80                   2
                1942                   0                  22                   1
                1943                   1                  27                   2
                1944                   2                  50                   1
                1945                   0                  42                   2
                1946                   2                  72                   1
                1947                   0                  22                   2
                1948                   0                  47                   1
                1949                   3                  50                   1
                1950                   2                  46                   1
                1951                   1                  57                   2
                1952                   0                  35                   1
                1953                   8                  36                   2
                1954                   2                  43                   1
                1955                   0                  23                   1
                1956                   2                  33                   1
                1957                   2                  70                   2
                1958                   2                  59                   2
                1959                   1                  82                   2
                1960                   1                  58                   1
                1961                   3                  65                   2
                1962                   0                  25                   1
                1963                   2                  62                   2
                1964                   2                  28                   2
                1965                   2                  34                   1
                1966                   2                  33                   1
                1967                   4                  49                   2
                1968                   3                  52                   1
                1969                   4                  47                   2
                1970                   4                  81                   2
                1971                   1                  65                   1
                1972                   2                  57                   2
                1973                   3                  70                   2
                1974                   2                  44                   1
                1975                   1                  26                   1
                1976                   2                  58                   2
                1977                   1                  62                   1
                1978                   1                  26                   2
                1979                   1                  57                   1
                1980                   4                  60                   1
                1981                   6                  88                   2
                1982                   0                  51                   1
                1983                   3                  73                   2
                1984                   0                  27                   1
                1985                   1                  27                   1
                1986                   1                  25                   2
                1987                   2                  89                   2
                1988                   2                  84                   1
                1989                   1                  46                   1
                1990                   1                  33                   2
                1991                   2                  69                   2
                1992                   2                  44                   2
                1993                   4                  40                   1
                1994                   6                  48                   2
                1995                   2                  74                   2
                1996                   2                  67                   1
                1997                   2                  60                   2
                1998                   3                  54                   2
                1999                   0                  61                   1
                2000                   2                  61                   1
                2001                   0                  29                   2
                2002                   0                  37                   1
                2003                   0                  74                   2
                2004                   1                  20                   2
                2005                   3                  83                   2
                2006                   1                  60                   1
                2007                   2                  42                   2
                2008                   3                  44                   1
                2009                   2                  39                   1
                2010                   0                  29                   1
                2011                   2                  37                   2
                2012                   0                  60                   2
                2013                   1                  62                   2
                2014                   2                  85                   1
                2015                   1                  33                   1
                2016                   0                  30                   1
                2017                   2                  78                   1
                2018                   0                  23                   2
                2019                   6                  52                   2
                2020                   0                  62                   1
                2021                   2                  41                   2
                2022                   3                  71                   2
